,Dateof_Listing,Term,LoanStatus,BorrowerRate,Prosper_Rating,Listing,Occupation,EmploymentStatus,HomeOwner,DelinquenciesLast7Years,MonthlyIncome,LoanKey,OnTimeProsperPayments,Amountof_Loan
64503,2011-09-24 08:11:23.233,36,Completed,0.3125,HR,1,Professional,Full-time,True,0.0,10416.666667,01B83630134844615D2D6FE,65.0,4000
64508,2009-12-25 15:39:23.057,36,Completed,0.35,HR,1,Professional,Full-time,True,2.0,4500.0,93F23574960463142F258A5,37.0,2500
64513,2009-07-15 07:42:25.183,36,Completed,0.0715,AA,1,Professional,Full-time,True,0.0,6666.666667,CD1C356278238874225FB4D,17.0,3200
64514,2009-11-23 15:20:38.060,36,Completed,0.09,A,7,Other,Full-time,True,0.0,4429.333333,7BAE3572972359169C17DCA,15.0,1500
64517,2013-11-04 19:17:11.837,60,Current,0.1485,B,2,Tradesman - Electrician,Employed,True,0.0,6166.666667,F200369729601621811CC67,76.0,15000
64520,2012-09-02 19:24:21.597,12,Completed,0.1246,B,1,Accountant/CPA,Employed,True,0.0,4166.666667,ED4F3660682544617392E3A,1.0,3500
64542,2011-11-09 10:47:49.837,36,Completed,0.2574,D,2,Nurse (RN),Full-time,True,7.0,5750.0,7D3A363624674001139B046,44.0,8000
64548,2011-09-23 07:38:18.917,36,Completed,0.1899,C,1,Administrative Assistant,Employed,False,0.0,1691.666667,A0A736302147709007AAA43,12.0,2000
64554,2010-03-05 05:44:28.953,36,Completed,0.27,HR,6,Professional,Full-time,False,4.0,4250.0,BAC5358259382045848D3FD,48.0,2500
64558,2011-06-28 18:29:19.843,36,Completed,0.3099,E,1,Clerical,Employed,False,0.0,2045.333333,B0FE362379413980882AFFD,10.0,7500
64564,2011-03-12 09:06:25.603,36,Current,0.2199,D,1,Food Service Management,Employed,True,18.0,3683.333333,E58C3615206951260CC4BBE,34.0,6539
64565,2012-09-09 08:41:20.953,60,Chargedoff,0.2632,D,1,Sales - Retail,Full-time,False,7.0,3000.0,B0AF36620648362587295FB,26.0,10000
64566,2013-05-01 15:44:48.470,36,Current,0.0924,A,3,Executive,Employed,False,0.0,10000.0,57F03683952661686617267,63.0,24000
64572,2012-06-13 16:32:29.170,36,Completed,0.2999,E,3,Professional,Employed,True,0.0,7000.0,36643652723359743439618,42.0,4000
64573,2010-06-15 00:47:25.457,36,Completed,0.092,A,1,Tradesman - Mechanic,Full-time,True,0.0,4750.0,44883590574786372C1EBAB,19.0,4000
64576,2013-03-06 13:06:32.623,60,Completed,0.2432,D,1,Other,Employed,True,0.0,3333.333333,17203676848645031ABF4A5,19.0,5000
64584,2011-10-30 06:17:29.213,36,Current,0.111,A,1,Postal Service,Employed,True,0.0,6000.0,B734363499690418441D195,14.0,4500
64585,2011-03-15 10:44:12.140,36,Past Due (16-30 days),0.3125,HR,1,Teacher's Aide,Part-time,False,0.0,700.0,ED803614906281496D1147A,40.0,3600
64592,2013-01-02 18:33:38.573,60,Current,0.2398,C,20,Other,Employed,False,0.0,5250.0,DE59367044217175445A5FE,35.0,8000
64599,2009-12-01 22:05:03.697,36,Completed,0.208,D,1,Analyst,Employed,False,0.0,7166.666667,AD383598109195885BDD013,22.0,5000
64605,2010-08-23 14:11:19.403,36,Completed,0.28,HR,2,Other,Retired,True,20.0,1860.166667,97BA3597984585604B796A7,2.0,1300
64606,2011-07-26 07:41:36.410,36,Completed,0.3099,E,6,Professional,Full-time,True,0.0,13333.333333,3C0E36257553937758F50C9,11.0,6000
64611,2010-01-01 08:20:54.490,36,Completed,0.0845,AA,6,Military Enlisted,Full-time,True,0.0,3799.0,A1ED357646344428195E2AC,24.0,11500
64612,2012-02-15 08:26:27.120,36,Current,0.1874,C,1,Police Officer/Correction Officer,Employed,True,0.0,7500.0,89D436432560189524A3E20,28.0,10000
64616,2011-06-18 20:40:34.863,36,Current,0.3099,E,7,Other,Full-time,False,34.0,0.0,6A0D36226016586393ED327,17.0,2000
64631,2011-11-02 05:48:44.357,36,Completed,0.111,A,2,Engineer - Electrical,Employed,False,0.0,6666.666667,D5C63633862883193075C5F,14.0,10000
64632,2012-10-03 04:54:37.863,60,Current,0.2632,D,6,Police Officer/Correction Officer,Employed,False,44.0,3916.666667,A7CC366324687535431922C,7.0,11500
64638,2012-04-02 11:23:16.703,60,Current,0.261,D,14,Executive,Employed,False,35.0,9333.333333,5DB33649737575212FAD55C,51.0,10000
64642,2011-12-23 17:32:45.980,60,Current,0.1845,B,3,Other,Employed,False,9.0,2500.0,597E3640620941352E9A7A7,12.0,13000
64651,2013-06-20 11:47:08.617,36,Current,0.2419,D,1,Professional,Employed,False,0.0,7333.333333,8203368616869602746D28E,11.0,12000
64656,2013-03-02 06:59:11.723,36,Current,0.1153,A,1,Other,Employed,True,0.0,5166.666667,9A2D3678883677759426D74,27.0,13000
64660,2012-03-06 12:57:39.590,60,Current,0.1845,B,1,Other,Retired,True,0.0,5878.166667,D997364565672674623CA83,50.0,15000
64673,2010-04-16 11:42:37.007,36,Defaulted,0.2501,D,1,Other,Full-time,False,4.0,1916.666667,8D883586288537142B0141E,19.0,2000
64675,2013-04-24 10:00:11.487,36,Current,0.1599,B,1,Professional,Employed,True,25.0,5833.333333,8C1C3680671981652A11A25,50.0,3700
64677,2011-07-14 14:31:03.450,60,Defaulted,0.2699,D,1,Retail Management,Employed,False,0.0,2166.666667,3867362549002361531C609,7.0,12500
64679,2011-05-04 12:24:00.533,60,Current,0.1999,C,1,Other,Employed,True,6.0,10500.0,AEFF3619271540974A1DE6A,35.0,14700
64683,2013-07-17 13:53:50.583,60,FinalPaymentInProgress,0.0949,A,3,Professional,Employed,True,41.0,11666.666667,0A7436886297016625397CF,6.0,8000
64693,2012-06-26 20:04:38.420,60,Current,0.261,D,1,Other,Other,False,0.0,583.333333,FF2136541511494849337AC,6.0,6000
64696,2012-09-24 11:22:38.773,60,Past Due (1-15 days),0.1674,A,1,Social Worker,Employed,True,0.0,5416.666667,A0CD366171710867175A929,7.0,15000
64705,2011-03-20 08:17:01.603,36,Completed,0.2199,D,7,Teacher,Full-time,False,0.0,3291.666667,145136140304737366C3AAB,34.0,3000
64710,2014-01-14 07:36:52.403,60,Current,0.162,C,7,Analyst,Employed,True,7.0,7333.333333,93F037034002622676F964C,10.0,15000
64711,2011-04-16 14:00:18.337,36,Completed,0.2199,D,1,Postal Service,Full-time,True,0.0,7333.333333,283A3618163934104162471,30.0,8000
64713,2012-08-13 17:15:23.843,60,Current,0.3304,E,1,Other,Full-time,True,67.0,10500.0,07E73659521955056F2DB15,32.0,5500
64728,2013-08-02 07:51:23.560,60,Current,0.1269,A,1,Other,Self-employed,False,0.0,6666.666667,B22E3689058650253013EE8,17.0,10000
64735,2013-11-02 17:05:30.367,36,Current,0.0629,AA,2,Other,Employed,True,0.0,2166.666667,9E6237022279122130DB485,85.0,3000
64737,2013-08-09 05:13:11.830,36,Current,0.3134,HR,2,Other,Other,True,0.0,3883.0,9DA53690155506857E8AD1B,125.0,4000
64741,2013-11-25 05:13:12.250,36,Current,0.0716,AA,3,Other,Self-employed,False,0.0,1666.666667,7943369894690257666594A,19.0,4000
64757,2013-10-07 10:44:27.653,36,Current,0.1585,B,1,Truck Driver,Employed,False,0.0,4333.333333,2C7236952403904844F2F73,35.0,6200
64772,2012-05-05 14:18:41.717,60,Completed,0.222,C,1,Clerical,Employed,False,0.0,2367.75,1D1436504765926883CB4F7,29.0,15000
64780,2012-12-27 20:21:44.237,60,Current,0.2489,D,1,Other,Employed,False,0.0,2750.0,98CE367191622683808577C,9.0,12500
64786,2011-11-23 13:59:48.477,36,Past Due (1-15 days),0.2171,C,3,Other,Self-employed,True,0.0,5416.666667,9773363598025530754AF17,56.0,7500
64790,2013-08-05 18:07:47.330,60,Current,0.1519,B,6,Professional,Employed,True,0.0,7083.333333,88783688822822690328115,11.0,6010
64792,2011-12-22 20:13:11.870,36,Current,0.3073,E,1,Postal Service,Employed,False,3.0,5624.0,FD7F36385506725013812FD,7.0,2000
64794,2013-06-06 05:08:11.313,60,Current,0.1519,B,1,Administrative Assistant,Employed,False,0.0,12500.0,D02736845092743679729A2,14.0,15000
64796,2012-07-05 12:11:16.017,36,Current,0.1469,B,1,Other,Employed,True,0.0,5583.333333,9E913657014263454192FE6,9.0,15000
64801,2012-08-02 12:22:23.113,60,Completed,0.2039,B,1,Other,Full-time,False,13.0,2500.0,016936588085301787BDDA8,40.0,2000
64807,2012-05-21 16:43:46.083,60,Current,0.183,B,18,Professional,Full-time,True,6.0,8291.666667,9FB13652786113642745D13,51.0,5100
64823,2012-08-25 16:38:35.757,60,Chargedoff,0.1674,A,2,Other,Employed,True,2.0,5666.666667,600B3660610178662D709F6,23.0,18000
64838,2012-08-21 07:32:59.580,60,Completed,0.2684,D,1,Engineer - Electrical,Full-time,False,0.0,6250.0,C8ED365967418075067E591,35.0,8000
64839,2011-05-27 13:49:55.007,36,Completed,0.2399,D,1,Student - Community College,Part-time,False,1.0,1051.25,9C33362120934843257688F,10.0,2000
64843,2010-04-28 16:03:43.433,36,Completed,0.256,D,6,Professional,Full-time,False,17.0,10000.0,AB5C3586618655100CE4165,27.0,5000
64844,2009-07-31 15:41:11.917,36,Completed,0.1827,HR,7,Administrative Assistant,Full-time,True,0.0,1668.333333,D79735649618251164E7114,14.0,3700
64846,2013-07-11 05:58:05.357,36,Current,0.2639,E,2,Professional,Employed,True,0.0,5416.666667,259D368782670760474020A,8.0,4000
64848,2014-02-11 23:28:29.427,36,FinalPaymentInProgress,0.194,C,7,Other,Other,True,0.0,3833.333333,07E33706040008138350BD3,33.0,15000
64859,2013-07-23 10:57:24.810,60,Current,0.2916,E,14,Social Worker,Employed,False,0.0,3260.333333,67683689154507710203065,55.0,4000
64861,2009-11-19 19:08:14.867,36,Completed,0.35,HR,1,Administrative Assistant,Full-time,True,33.0,3166.666667,561A35726414546563D223E,29.0,1500
64878,2011-10-02 17:53:35.750,36,Current,0.1899,C,2,Other,Employed,True,3.0,5208.333333,81B33631652593254315955,35.0,10000
64880,2014-02-22 06:31:41.897,60,Current,0.1139,A,1,Professional,Employed,True,0.0,8083.333333,33B837061371230097A9036,3.0,11500
64885,2013-01-03 14:50:07.033,36,Current,0.1153,A,19,Sales - Retail,Employed,False,3.0,7083.333333,33DC3671466715789C7FC01,12.0,2000
64888,2013-06-13 11:43:43.980,36,Current,0.2124,C,1,Other,Employed,False,10.0,5250.0,1CA4368461699986719DBC0,35.0,6000
64889,2012-03-27 13:44:55.137,60,Current,0.1385,A,1,Attorney,Employed,True,0.0,9583.333333,EDB836501931410223320B8,8.0,12000
64890,2011-10-06 16:14:59.093,36,Current,0.1129,A,3,Other,Employed,False,0.0,3166.666667,120236323620538024087F0,19.0,2000
64892,2011-09-21 06:13:10.030,36,Current,0.1129,A,1,Professional,Full-time,True,0.0,6916.666667,EFB23630265812290FE50D4,7.0,12500
64893,2009-12-08 14:32:12.433,36,Completed,0.129,A,5,Student - College Graduate Student,Full-time,False,0.0,1666.666667,D1703573728115112463C6F,16.0,1000
64898,2011-10-05 11:51:40.643,36,Completed,0.2399,D,1,Administrative Assistant,Full-time,True,18.0,2652.166667,8BAC3632168891212747EA9,33.0,3000
64904,2011-06-28 05:01:39.240,36,Defaulted,0.3099,E,2,Other,Other,True,2.0,4253.0,26CA3623969136086A739DD,16.0,7500
64908,2012-10-17 09:48:11.340,12,Completed,0.1795,D,1,Professional,Employed,False,29.0,11666.666667,04A93665481402887B6820C,10.0,8000
64912,2010-10-13 16:39:53.690,36,Chargedoff,0.22,D,2,Other,Retired,True,0.0,3370.0,903C3601766322890FD3DC8,12.0,5000
64914,2013-05-02 07:21:04.517,60,Chargedoff,0.2969,E,13,Bus Driver,Employed,False,0.0,2916.666667,E7253681094433906C643BE,19.0,4000
64922,2012-08-12 14:13:22.020,36,Current,0.1089,A,18,Other,Full-time,False,4.0,7416.666667,2BE83658904177259318B27,15.0,6000
64936,2012-07-25 10:31:58.433,60,Current,0.2039,B,16,Skilled Labor,Employed,True,2.0,4565.583333,F0D136581630954047B0800,8.0,6500
64938,2013-07-28 22:55:36.263,36,Completed,0.0759,AA,2,Professional,Employed,False,0.0,9333.333333,E1003687952079681A27F44,4.0,2000
64943,2012-06-06 12:21:40.970,36,Current,0.1469,B,2,Sales - Commission,Employed,False,0.0,15833.333333,F1343653182733776ABEC41,41.0,12500
64945,2012-01-17 10:33:04.817,36,FinalPaymentInProgress,0.3099,E,1,Laborer,Full-time,False,22.0,2800.0,8FDB3640777791733996EB3,23.0,2500
64947,2012-05-15 09:41:34.043,36,Completed,0.1902,C,1,Executive,Self-employed,True,0.0,8908.333333,07853650143052863FCA4ED,3.0,15000
64949,2013-02-08 13:00:25.263,60,Current,0.1099,A,6,Tradesman - Mechanic,Full-time,True,14.0,6166.666667,4D1E3675187199661E47D65,26.0,13000
64950,2010-01-19 04:31:52.533,36,Chargedoff,0.1385,A,1,Sales - Retail,Full-time,False,0.0,2666.666667,30FB35787725215186C2292,58.0,5000
64951,2011-07-28 13:57:26.087,12,Completed,0.2199,D,1,Nurse (RN),Full-time,True,1.0,6250.0,E2D236250324844537DE980,20.0,4000
64956,2013-03-01 11:56:11.190,36,Current,0.1979,C,14,Skilled Labor,Employed,True,66.0,8833.333333,EEBF36772467606874881C8,14.0,6500
64964,2009-11-30 18:53:03.043,36,Completed,0.114,A,7,Architect,Full-time,True,0.0,11250.0,988F3573898044990E301D8,55.0,10000
64973,2012-06-07 09:07:59.523,36,Current,0.2287,D,3,Principal,Employed,False,0.0,3000.0,C52F3653202879543275A41,28.0,15000
64978,2011-05-30 16:21:11.520,36,Chargedoff,0.3099,E,1,Skilled Labor,Full-time,True,0.0,2583.333333,819236209066958133EDC0D,17.0,7500
64986,2009-09-07 16:36:24.677,36,Chargedoff,0.1495,A,3,Other,Full-time,False,0.0,4833.333333,3E3435686905077035B504A,17.0,4999
64991,2010-04-02 09:03:13.823,36,Completed,0.343,E,6,Nurse (LPN),Full-time,False,15.0,2666.666667,60AF358551712889502D15A,27.0,2500
65000,2011-03-27 05:56:41.267,36,Chargedoff,0.2199,D,2,Police Officer/Correction Officer,Full-time,True,0.0,5666.666667,B3EE3615102648964AE51A7,32.0,2000
65002,2010-09-03 15:06:46.937,36,Completed,0.108,A,2,Accountant/CPA,Full-time,True,0.0,10416.666667,320E3597731988949C71E42,27.0,9000
65009,2012-09-02 19:00:00.950,60,Completed,0.2181,C,1,Professional,Employed,True,0.0,4875.0,F21A36607310424961F28FD,7.0,15000
65019,2013-05-15 07:47:41.667,36,Completed,0.1679,B,6,Food Service Management,Employed,False,0.0,6750.0,87D2368166656695268EBC8,49.0,2500
65027,2013-10-16 07:59:15.677,36,Current,0.2379,D,1,Other,Employed,False,4.0,3750.0,FE2D36961858164689B7C6D,91.0,10000
65041,2014-02-12 16:15:40.963,36,Current,0.2235,D,1,Postal Service,Employed,False,8.0,4512.833333,B10B3705120262179FF6038,22.0,3500
65050,2013-05-14 18:39:51.630,60,Current,0.1169,A,2,Accountant/CPA,Full-time,True,0.0,8333.333333,E8C13681840119396CE5DCE,25.0,8500
65053,2012-10-25 10:24:22.340,60,Current,0.2624,D,2,Postal Service,Employed,True,0.0,4583.333333,155D366518975445142F613,11.0,11000
65060,2010-07-04 13:11:09.090,36,Completed,0.2725,D,1,Sales - Commission,Full-time,True,0.0,2500.0,7445359403488190986FA14,9.0,5000
65074,2012-12-28 01:23:56.020,36,Past Due (61-90 days),0.0974,A,1,Retail Management,Employed,True,0.0,2083.333333,6F5536703172227353E5B16,35.0,9000
65082,2010-02-16 10:56:16.427,36,Completed,0.35,E,6,Military Enlisted,Full-time,False,0.0,4833.333333,CA5F3579562447976E72623,17.0,1500
65085,2014-01-19 09:50:13.143,36,Current,0.208,D,1,Laborer,Employed,True,8.0,1916.666667,E82A370394116424877F176,11.0,2500
65088,2012-11-14 08:56:38.577,60,Current,0.1223,A,1,Professional,Employed,False,0.0,2083.333333,512B36686934557687DD783,8.0,5000
65095,2013-11-04 14:23:21.830,36,Current,0.1139,A,1,Skilled Labor,Employed,True,0.0,5833.333333,86133705303353704A488CD,32.0,16000
65097,2013-08-20 07:19:28.813,36,Current,0.2712,E,2,Other,Employed,False,35.0,4628.0,F4563690705793228DB242B,54.0,4000
65098,2013-11-17 14:43:24.103,36,Current,0.0766,AA,1,Retail Management,Employed,True,0.0,4916.666667,E2743699489146125E8B260,50.0,7000
65106,2013-10-17 23:12:24.503,60,Current,0.2549,E,1,Other,Employed,False,0.0,3333.333333,A28D3696973970441553895,12.0,10000
65114,2012-11-26 09:12:12.937,36,Past Due (61-90 days),0.2272,D,2,Skilled Labor,Employed,True,1.0,4833.333333,9AE3366936985216736E469,10.0,7900
65121,2009-11-11 07:33:41.393,36,Completed,0.35,E,1,Professional,Full-time,True,0.0,8113.5,BD093572272769071518C94,15.0,1500
65130,2013-03-21 11:41:06.450,36,Past Due (1-15 days),0.2786,E,14,Construction,Employed,False,32.0,3041.666667,236B3677453604539BF7D06,7.0,4000
65139,2013-06-04 13:14:51.110,60,Current,0.2432,D,2,Other,Employed,True,10.0,2733.333333,7748368526273310470F1A3,9.0,10000
65142,2010-08-10 15:47:37.680,36,Completed,0.0925,B,1,Clerical,Full-time,False,0.0,2500.0,3F443594922212064D0CDA1,9.0,1100
65150,2012-12-29 14:51:10.447,36,Past Due (31-60 days),0.2712,E,1,Other,Employed,True,21.0,2860.0,D856367185870675752F7A9,28.0,3000
65152,2012-01-12 08:53:02.090,36,Completed,0.2024,C,3,Architect,Self-employed,True,0.0,4500.0,A90D36403144024795661C4,35.0,9000
65155,2014-01-29 14:49:27.910,60,Current,0.1189,A,1,Professional,Employed,True,0.0,8125.0,5AFD37049477076506AADE7,36.0,10000
65157,2013-01-11 08:07:35.940,60,Completed,0.2759,D,2,Other,Full-time,True,0.0,2100.0,BE7D3671527436447E9A9C5,31.0,6000
65180,2011-12-27 17:40:19.540,36,Current,0.2487,D,1,Other,Employed,False,23.0,2333.333333,E0743638511235805677491,10.0,2600
65187,2013-10-11 10:56:02.223,36,Current,0.1399,B,7,Analyst,Employed,False,0.0,4333.333333,0D5C36959457252398909F1,66.0,3000
65213,2012-10-25 07:03:16.957,36,Current,0.3006,E,3,Administrative Assistant,Employed,True,32.0,3500.0,D5243664956046707A7A088,7.0,4000
65215,2012-12-04 21:27:41.110,36,Current,0.1734,C,3,Other,Employed,True,1.0,18333.333333,794B3669227813308882999,75.0,14500
65222,2013-10-03 17:06:19.523,36,Current,0.1299,A,1,Accountant/CPA,Employed,False,0.0,3900.0,465A3698691883939589E57,67.0,8000
65225,2013-08-16 11:54:53.013,60,Current,0.1269,A,1,Clerical,Employed,True,0.0,4291.666667,AB683691769855717CEDF28,13.0,15000
65229,2012-05-11 06:10:47.240,60,Chargedoff,0.261,D,15,Computer Programmer,Employed,True,0.0,8083.333333,5BB0365085906898199E798,12.0,7000
65234,2011-06-03 16:45:04.270,36,Completed,0.1029,A,1,Engineer - Electrical,Full-time,False,0.0,6916.666667,7D73362114189889057B978,14.0,7000
65257,2011-02-21 08:03:10.607,36,Current,0.0829,A,1,Food Service Management,Employed,False,0.0,2750.0,05623620264586124822522,15.0,7000
65266,2012-06-13 07:20:46.113,36,Current,0.2287,D,1,Accountant/CPA,Employed,False,9.0,5608.333333,2601365274393152990E452,64.0,5000
65267,2010-08-20 14:27:21.987,36,Chargedoff,0.2575,D,2,Sales - Commission,Full-time,False,17.0,6250.0,8E8E35961033581737CB849,25.0,8000
65276,2012-08-17 13:33:59.227,36,Current,0.2259,D,19,Professional,Employed,False,1.0,14416.666667,F98D36594570460391A9CF3,10.0,10000
65279,2012-08-31 19:41:05.677,36,Current,0.1199,A,1,Engineer - Chemical,Employed,False,0.0,12276.333333,B30C365999625106186CC9A,9.0,13000
65281,2012-02-06 11:00:14.970,36,Current,0.2449,D,3,Teacher,Employed,True,0.0,3833.333333,5A6B3642368974246A6D732,7.0,3500
65285,2012-10-10 09:45:34.803,36,Current,0.1734,C,2,Other,Other,False,0.0,3366.666667,4872366414419794239B2E6,6.0,7500
65292,2011-10-30 17:51:49.503,36,Completed,0.316,E,7,Skilled Labor,Employed,False,2.0,2250.0,6D94363352827682074E4A4,18.0,2000
65308,2014-01-25 11:10:08.907,36,Current,0.0809,AA,1,Sales - Commission,Employed,False,4.0,7333.333333,9FB53703882290715D54054,30.0,15000
65321,2013-04-19 04:36:16.870,36,Current,0.1599,B,13,Other,Employed,False,1.0,1200.0,98A33679903978098A5FD65,76.0,2100
65322,2013-08-13 12:58:56.580,36,Current,0.0849,AA,2,Teacher,Full-time,False,0.0,4083.333333,213D36906834930931638CD,17.0,5000
65323,2012-09-05 07:58:24.970,36,Current,0.1249,A,1,Clerical,Employed,False,0.0,2600.0,CD543662006650881D4D5A8,9.0,6531
65324,2013-07-02 19:33:48.597,36,Current,0.2099,C,1,Professional,Employed,False,0.0,5833.333333,6561368797003986687A30E,11.0,7000
65326,2013-06-04 18:06:45.427,36,Current,0.1559,B,19,Other,Employed,True,0.0,8000.0,5855368351034826808B605,6.0,3000
65330,2011-07-25 15:20:57.253,36,Completed,0.3099,E,2,Other,Full-time,True,2.0,10000.0,5DE53625091826945AD1EC1,12.0,2500
65331,2011-07-26 18:48:29.660,36,Completed,0.3099,E,7,Sales - Commission,Full-time,False,21.0,3166.666667,8EC036255180832169B2247,35.0,6000
65335,2013-06-13 03:26:48.650,60,Current,0.2179,C,1,Teacher,Employed,True,0.0,5666.666667,6DDC368607584365829EBE4,89.0,11500
65354,2012-10-23 07:35:44.497,36,Completed,0.2346,D,1,Tradesman - Mechanic,Employed,True,4.0,3750.0,D0773667880297716913B21,7.0,7927
65369,2013-05-07 16:58:09.910,36,Completed,0.1599,B,1,Professional,Employed,False,0.0,5083.333333,F94D36820999734548F563E,52.0,15000
65372,2013-08-25 17:36:21.187,60,Current,0.2432,D,1,Other,Employed,True,0.0,20833.333333,10F3369257576470334957E,11.0,13000
65388,2010-07-12 07:56:41.377,36,Completed,0.083,AA,2,Professional,Full-time,True,0.0,7166.666667,0D3C3593377124527D12B13,23.0,5000
65392,2013-11-26 08:45:51.893,36,Current,0.0716,AA,1,Other,Employed,True,0.0,7500.0,87B436997922138669E952E,15.0,15000
65393,2011-10-18 11:42:57.730,36,Current,0.1656,B,1,Other,Other,True,0.0,5562.0,DF9B363372766993941F57A,17.0,4000
65411,2014-01-07 10:57:09.133,36,Current,0.1189,A,1,Accountant/CPA,Employed,True,14.0,8600.0,0ED337022723247539E519F,14.0,12000
65420,2011-07-24 14:22:35.003,36,Chargedoff,0.3125,HR,3,Investor,Self-employed,True,59.0,4166.666667,97BB3624685961905BFB972,31.0,2000
65421,2012-10-27 17:27:17.940,36,Current,0.1249,A,1,Teacher,Employed,False,0.0,4416.666667,34E33666368330272736487,76.0,11000
65429,2009-12-27 07:24:27.220,36,Completed,0.35,E,1,Other,Full-time,False,0.0,2333.333333,06903576574884155384685,13.0,1000
65438,2012-08-13 23:29:54.540,60,Current,0.1674,A,1,Tradesman - Mechanic,Employed,True,0.0,8083.333333,021036603926034313E7691,5.0,18500
65441,2012-12-31 08:22:51.030,36,Current,0.0789,AA,11,Executive,Employed,False,0.0,8958.333333,C6D03671833320915F29B1D,13.0,5000
65442,2012-07-31 10:35:43.907,36,Chargedoff,0.0974,A,2,Medical Technician,Employed,False,0.0,2833.333333,E21B365746027771978A6FF,65.0,10000
65446,2009-07-25 09:00:41.817,36,Completed,0.1397,B,1,Computer Programmer,Full-time,True,0.0,5416.666667,33C73563723832840129843,36.0,3500
65452,2012-05-18 09:04:52.897,36,Current,0.0649,AA,3,Executive,Employed,True,0.0,30000.0,717B3651418643558CF4191,5.0,13000
